loan_id,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,origination_month,term_months
LOAN_00000210,624596,0.05361006519559719,660-699,>100%,30-36%,AZ,Purchase,Primary,SFR,Servicer_D,2020-10,360
LOAN_00000211,235640,0.05210677712835822,660-699,70-80%,>50%,IN,Cash-out Refinance,Primary,SFR,Servicer_A,2022-02,240
LOAN_00000212,366018,0.05806725502061792,620-659,80-90%,30-36%,NY,Purchase,Primary,SFR,Servicer_C,2022-05,240
LOAN_00000213,399240,0.06049029451937074,620-659,90-100%,43-50%,TN,Purchase,Primary,SFR,Servicer_E,2021-05,180
LOAN_00000214,700374,0.06770033814187681,<620,>100%,>50%,WA,Cash-out Refinance,Primary,Condo,Servicer_E,2022-03,360
LOAN_00000215,253086,0.07189538659116854,<620,70-80%,36-43%,OH,Refinance,Second Home,SFR,Servicer_B,2020-10,240
LOAN_00000216,213929,0.05898185856132043,620-659,60-70%,20-30%,NY,Purchase,Primary,SFR,Servicer_A,2020-03,360
LOAN_00000217,140214,0.07556409087001965,<620,<60%,<20%,MD,Refinance,Primary,SFR,Servicer_C,2020-04,360
LOAN_00000218,644469,0.05611567051386974,660-699,>100%,43-50%,NY,Cash-out Refinance,Primary,SFR,Servicer_B,2021-05,180
LOAN_00000219,366115,0.06792928434703509,<620,80-90%,36-43%,MD,Purchase,Investment,SFR,Servicer_B,2022-09,360
LOAN_00000220,371955,0.06014463607487377,620-659,80-90%,20-30%,WA,Purchase,Primary,SFR,Servicer_A,2020-05,360
LOAN_00000221,1408945,0.04840954442289561,700-739,>100%,43-50%,MO,Purchase,Primary,SFR,Servicer_C,2021-05,360
LOAN_00000222,348893,0.05717480985255812,620-659,80-90%,>50%,PA,Cash-out Refinance,Primary,SFR,Servicer_A,2022-02,360
LOAN_00000223,154637,0.0610380625301095,620-659,<60%,43-50%,CA,Purchase,Primary,SFR,Servicer_E,2020-08,360
LOAN_00000224,268887,0.054613622423168716,660-699,70-80%,36-43%,AZ,Purchase,Primary,SFR,Servicer_A,2022-02,240
LOAN_00000225,182154,0.05995427821597068,620-659,60-70%,>50%,GA,Purchase,Primary,SFR,Servicer_A,2020-12,360
LOAN_00000226,243303,0.06538435551192273,<620,70-80%,43-50%,VA,Purchase,Primary,SFR,Servicer_C,2022-06,360
LOAN_00000227,242487,0.05471952229604929,660-699,70-80%,<20%,MI,Refinance,Primary,SFR,Servicer_A,2021-09,180
LOAN_00000228,221125,0.02,780+,60-70%,>50%,OH,Purchase,Primary,Manufactured,Servicer_C,2021-08,360
LOAN_00000229,147762,0.07513924181792045,<620,<60%,30-36%,MA,Purchase,Primary,Manufactured,Servicer_A,2020-07,360
LOAN_00000230,657533,0.05142890283735606,700-739,>100%,>50%,NJ,Purchase,Primary,SFR,Servicer_E,2021-05,180
LOAN_00000231,344353,0.04512063735001243,740-779,80-90%,43-50%,WA,Purchase,Primary,SFR,Servicer_C,2022-07,360
LOAN_00000232,264941,0.04151067645216619,740-779,70-80%,36-43%,AZ,Purchase,Primary,SFR,Servicer_B,2020-01,360
LOAN_00000233,433141,0.05096264917199626,700-739,90-100%,20-30%,AZ,Purchase,Primary,SFR,Servicer_D,2022-04,360
LOAN_00000234,375319,0.04824702602419621,700-739,80-90%,<20%,OH,Refinance,Primary,SFR,Servicer_C,2021-06,360
LOAN_00000235,340389,0.046155886433383704,740-779,80-90%,20-30%,TN,Purchase,Investment,Manufactured,Servicer_E,2022-02,360
LOAN_00000236,417691,0.04681448476186512,740-779,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_D,2021-12,240
LOAN_00000237,317098,0.06135691388871787,620-659,80-90%,43-50%,MD,Refinance,Primary,SFR,Servicer_E,2021-04,360
LOAN_00000238,414617,0.07936436129203722,<620,90-100%,<20%,IN,Refinance,Primary,SFR,Servicer_E,2020-12,360
LOAN_00000239,432162,0.06484685917617881,<620,90-100%,20-30%,VA,Refinance,Primary,SFR,Servicer_A,2021-11,360
LOAN_00000240,321695,0.06847117821705484,<620,80-90%,36-43%,NY,Cash-out Refinance,Second Home,SFR,Servicer_D,2020-06,180
LOAN_00000241,265614,0.05047107962263913,700-739,70-80%,20-30%,MD,Purchase,Investment,2-4 Unit,Servicer_E,2021-10,360
LOAN_00000242,637429,0.056255984386606936,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_A,2020-04,240
LOAN_00000243,233526,0.060117788850763444,620-659,70-80%,<20%,IN,Purchase,Primary,SFR,Servicer_E,2021-12,360
LOAN_00000244,360647,0.04708530527628676,700-739,80-90%,36-43%,CA,Purchase,Primary,SFR,Servicer_D,2021-11,360
LOAN_00000245,364745,0.049891239153410594,700-739,80-90%,36-43%,OH,Cash-out Refinance,Primary,Condo,Servicer_D,2020-04,360
LOAN_00000246,218648,0.06525462349999692,<620,60-70%,43-50%,PA,Refinance,Primary,SFR,Servicer_D,2022-04,240
LOAN_00000247,198013,0.0680835130612013,<620,60-70%,20-30%,IN,Refinance,Primary,SFR,Servicer_B,2021-03,240
LOAN_00000248,248469,0.05580892323418309,660-699,70-80%,<20%,MI,Cash-out Refinance,Primary,Condo,Servicer_E,2022-05,360
LOAN_00000249,231860,0.04065811383065528,740-779,70-80%,43-50%,FL,Cash-out Refinance,Primary,Manufactured,Servicer_D,2020-02,180
LOAN_00000250,143047,0.051452896201388106,700-739,<60%,>50%,WA,Purchase,Primary,SFR,Servicer_C,2020-07,240
LOAN_00000251,214111,0.03770402638592954,780+,60-70%,30-36%,NY,Cash-out Refinance,Primary,Condo,Servicer_D,2021-06,360
LOAN_00000252,338781,0.05590242891801672,660-699,80-90%,43-50%,NC,Purchase,Primary,SFR,Servicer_E,2020-07,360
LOAN_00000253,558478,0.058064837335257025,620-659,90-100%,43-50%,WI,Purchase,Primary,SFR,Servicer_B,2020-12,180
LOAN_00000254,391286,0.051751474947546686,700-739,90-100%,>50%,NC,Refinance,Primary,SFR,Servicer_E,2021-12,360
LOAN_00000255,80840,0.05790053466859846,620-659,<60%,30-36%,NC,Cash-out Refinance,Primary,SFR,Servicer_A,2020-06,360
LOAN_00000256,408665,0.06000281486900607,620-659,90-100%,<20%,CA,Refinance,Primary,2-4 Unit,Servicer_D,2022-01,360
LOAN_00000257,224341,0.05808234451488549,620-659,60-70%,<20%,MI,Purchase,Primary,SFR,Servicer_C,2020-04,360
LOAN_00000258,371959,0.040581636492436846,740-779,80-90%,43-50%,WI,Cash-out Refinance,Primary,SFR,Servicer_D,2020-07,360
LOAN_00000259,294469,0.051960828093847666,700-739,80-90%,43-50%,WI,Purchase,Primary,SFR,Servicer_C,2021-10,360
LOAN_00000260,269320,0.05991811573919521,620-659,70-80%,30-36%,WI,Refinance,Second Home,SFR,Servicer_C,2022-05,360
LOAN_00000261,281780,0.073944541255672,<620,70-80%,<20%,GA,Purchase,Second Home,2-4 Unit,Servicer_A,2020-07,360
LOAN_00000262,293252,0.05173689099713563,700-739,80-90%,<20%,TX,Purchase,Primary,Condo,Servicer_B,2020-11,180
LOAN_00000263,580823,0.06161008240537732,620-659,>100%,36-43%,IL,Purchase,Primary,SFR,Servicer_E,2022-10,360
LOAN_00000264,293657,0.06553782294308588,<620,80-90%,>50%,IL,Cash-out Refinance,Primary,SFR,Servicer_C,2022-12,180
LOAN_00000265,510307,0.052640467619529285,660-699,90-100%,30-36%,TX,Cash-out Refinance,Primary,SFR,Servicer_A,2021-09,360
LOAN_00000266,474469,0.06878089296984809,<620,90-100%,36-43%,MA,Purchase,Primary,Manufactured,Servicer_A,2021-05,360
LOAN_00000267,413959,0.06942608597717076,<620,90-100%,30-36%,NJ,Purchase,Primary,SFR,Servicer_B,2021-01,360
LOAN_00000268,121381,0.07156461680873429,<620,<60%,43-50%,MA,Purchase,Primary,SFR,Servicer_D,2021-11,360
LOAN_00000269,518303,0.060501186027826385,620-659,90-100%,43-50%,NY,Refinance,Second Home,SFR,Servicer_B,2021-10,360
LOAN_00000270,235873,0.08332164699589042,<620,70-80%,20-30%,AZ,Refinance,Primary,2-4 Unit,Servicer_C,2020-11,240
LOAN_00000271,424158,0.047616602646827905,700-739,90-100%,36-43%,TX,Refinance,Investment,SFR,Servicer_D,2020-01,360
LOAN_00000272,182359,0.08048893103414728,<620,60-70%,43-50%,MA,Purchase,Primary,Condo,Servicer_D,2020-06,360
LOAN_00000273,163973,0.06421959386390119,<620,<60%,>50%,IN,Purchase,Primary,SFR,Servicer_A,2022-11,180
LOAN_00000274,796668,0.07108464799632062,<620,>100%,36-43%,PA,Cash-out Refinance,Primary,SFR,Servicer_B,2021-04,360
LOAN_00000275,183782,0.051159546945499464,700-739,60-70%,20-30%,OH,Refinance,Second Home,SFR,Servicer_D,2021-06,360
LOAN_00000276,525998,0.06513369643556516,<620,90-100%,36-43%,NC,Purchase,Second Home,2-4 Unit,Servicer_D,2021-05,360
LOAN_00000277,314648,0.07212368996397235,<620,80-90%,36-43%,VA,Purchase,Primary,Condo,Servicer_C,2022-05,360
LOAN_00000278,240371,0.04195169627531353,740-779,70-80%,20-30%,NJ,Purchase,Investment,Manufactured,Servicer_B,2020-03,360
LOAN_00000279,289985,0.05304008461821497,660-699,70-80%,>50%,FL,Purchase,Investment,SFR,Servicer_A,2020-03,180
LOAN_00000280,154732,0.029304967741225745,780+,<60%,20-30%,GA,Purchase,Investment,2-4 Unit,Servicer_A,2020-10,180
LOAN_00000281,294526,0.05286000427781012,660-699,80-90%,>50%,NJ,Refinance,Primary,SFR,Servicer_A,2021-06,180
LOAN_00000282,172582,0.04520790167847896,740-779,60-70%,30-36%,WA,Purchase,Second Home,SFR,Servicer_E,2022-01,360
LOAN_00000283,243355,0.05238678774439918,660-699,70-80%,<20%,WA,Purchase,Primary,SFR,Servicer_C,2021-06,360
LOAN_00000284,471017,0.09008372029125591,<620,90-100%,30-36%,AZ,Refinance,Primary,Condo,Servicer_B,2021-04,240
LOAN_00000285,336749,0.07561364208156639,<620,80-90%,36-43%,NC,Purchase,Primary,SFR,Servicer_C,2022-10,360
LOAN_00000286,141338,0.03772662955959241,780+,<60%,43-50%,NJ,Purchase,Primary,SFR,Servicer_C,2020-06,360
LOAN_00000287,453950,0.061668859619192856,620-659,90-100%,30-36%,OH,Cash-out Refinance,Investment,SFR,Servicer_A,2021-09,360
LOAN_00000288,295507,0.06458717304471086,<620,80-90%,<20%,PA,Purchase,Primary,Condo,Servicer_E,2021-08,360
LOAN_00000289,226139,0.05094523495954492,700-739,60-70%,>50%,OH,Refinance,Primary,SFR,Servicer_C,2021-06,360
LOAN_00000290,430773,0.05713969123790259,620-659,90-100%,36-43%,NC,Purchase,Primary,SFR,Servicer_C,2022-06,360
LOAN_00000291,272773,0.05831178648897998,620-659,70-80%,20-30%,FL,Purchase,Primary,SFR,Servicer_C,2020-10,180
LOAN_00000292,165573,0.03884066352565768,780+,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_E,2022-11,360
LOAN_00000293,747063,0.042624047750966225,740-779,>100%,<20%,FL,Refinance,Primary,SFR,Servicer_E,2020-12,360
LOAN_00000294,294006,0.05706756062129188,620-659,80-90%,<20%,NC,Purchase,Primary,Condo,Servicer_A,2021-08,360
LOAN_00000295,284733,0.05619283033578121,660-699,70-80%,30-36%,MI,Refinance,Primary,Condo,Servicer_D,2021-07,360
LOAN_00000296,242182,0.04649724741499277,740-779,70-80%,36-43%,NY,Purchase,Second Home,SFR,Servicer_A,2022-07,360
LOAN_00000297,534979,0.04546748632175386,740-779,90-100%,30-36%,FL,Refinance,Primary,SFR,Servicer_A,2021-04,360
LOAN_00000298,228104,0.05392264900394553,660-699,70-80%,>50%,NJ,Purchase,Primary,SFR,Servicer_C,2020-11,360
LOAN_00000299,136969,0.06563381143579927,<620,<60%,20-30%,IL,Purchase,Primary,Condo,Servicer_C,2020-01,360
LOAN_00000300,211221,0.05408217074863756,660-699,60-70%,>50%,MO,Refinance,Investment,2-4 Unit,Servicer_C,2021-02,360
LOAN_00000301,575726,0.07447276996762779,<620,>100%,<20%,NY,Purchase,Primary,SFR,Servicer_A,2022-06,360
LOAN_00000302,449578,0.04665015342804927,740-779,90-100%,<20%,MI,Purchase,Second Home,2-4 Unit,Servicer_D,2020-01,180
LOAN_00000303,261056,0.05731731761745791,620-659,70-80%,20-30%,IN,Refinance,Primary,SFR,Servicer_C,2022-09,360
LOAN_00000304,589262,0.050748454850751926,700-739,>100%,<20%,FL,Refinance,Primary,2-4 Unit,Servicer_A,2021-08,180
LOAN_00000305,431046,0.06205553135695732,620-659,90-100%,30-36%,NC,Refinance,Primary,2-4 Unit,Servicer_B,2020-06,240
LOAN_00000306,259550,0.04562094541329764,740-779,70-80%,43-50%,MI,Purchase,Primary,SFR,Servicer_A,2020-11,360
LOAN_00000307,272950,0.07812877304792507,<620,70-80%,43-50%,VA,Purchase,Primary,Manufactured,Servicer_E,2021-08,360
LOAN_00000308,349639,0.03471265116308793,780+,80-90%,36-43%,MO,Purchase,Primary,SFR,Servicer_D,2020-12,240
LOAN_00000309,195644,0.07558576287616295,<620,60-70%,<20%,VA,Purchase,Primary,SFR,Servicer_C,2020-04,240
LOAN_00000310,297227,0.05607986162930599,660-699,80-90%,43-50%,GA,Purchase,Primary,Condo,Servicer_A,2021-12,180
LOAN_00000311,346021,0.06162909498096296,620-659,80-90%,30-36%,GA,Purchase,Primary,SFR,Servicer_E,2022-01,360
LOAN_00000312,127582,0.0710142988371035,<620,<60%,36-43%,WA,Purchase,Primary,SFR,Servicer_B,2020-05,360
LOAN_00000313,269773,0.06529193794199284,<620,70-80%,36-43%,PA,Refinance,Primary,SFR,Servicer_C,2020-11,180
LOAN_00000314,254860,0.046239677346483266,740-779,70-80%,20-30%,AZ,Purchase,Second Home,SFR,Servicer_D,2020-09,180
LOAN_00000315,495852,0.06220107466315122,620-659,90-100%,30-36%,GA,Purchase,Investment,Condo,Servicer_B,2021-12,360
LOAN_00000316,117918,0.07740968767161541,<620,<60%,>50%,TX,Purchase,Primary,Condo,Servicer_E,2022-03,360
LOAN_00000317,245057,0.04435249945407013,740-779,70-80%,20-30%,NJ,Purchase,Primary,2-4 Unit,Servicer_B,2022-03,360
LOAN_00000318,233076,0.08042114213432773,<620,70-80%,36-43%,PA,Refinance,Investment,2-4 Unit,Servicer_B,2022-10,360
LOAN_00000319,479277,0.05962842983162277,620-659,90-100%,>50%,GA,Purchase,Second Home,SFR,Servicer_A,2022-04,360
LOAN_00000320,290171,0.04980126673695691,700-739,70-80%,30-36%,OH,Purchase,Primary,2-4 Unit,Servicer_B,2020-12,360
LOAN_00000321,727993,0.04428052738470095,740-779,>100%,30-36%,FL,Cash-out Refinance,Primary,SFR,Servicer_D,2020-04,360
LOAN_00000322,412960,0.0523205551071007,660-699,90-100%,30-36%,PA,Purchase,Primary,Condo,Servicer_C,2021-11,180
LOAN_00000323,241563,0.03153666002715405,780+,70-80%,43-50%,MD,Purchase,Primary,SFR,Servicer_E,2022-09,360
LOAN_00000324,334311,0.05001706637129455,700-739,80-90%,30-36%,OH,Refinance,Primary,SFR,Servicer_E,2022-12,360
LOAN_00000325,248442,0.05184487307373266,700-739,70-80%,30-36%,MA,Refinance,Primary,SFR,Servicer_B,2020-09,360
LOAN_00000326,455749,0.04210703621065096,740-779,90-100%,20-30%,NC,Cash-out Refinance,Primary,SFR,Servicer_D,2020-09,360
LOAN_00000327,152344,0.06397414233885232,<620,<60%,>50%,TX,Cash-out Refinance,Primary,Manufactured,Servicer_C,2020-02,240
LOAN_00000328,196447,0.052374804546527355,660-699,60-70%,43-50%,IN,Refinance,Primary,SFR,Servicer_C,2020-06,360
LOAN_00000329,372445,0.047370465464626865,700-739,80-90%,36-43%,MD,Purchase,Primary,2-4 Unit,Servicer_B,2021-08,360
LOAN_00000330,547368,0.05109599277917748,700-739,90-100%,>50%,IL,Purchase,Primary,SFR,Servicer_A,2021-08,240
LOAN_00000331,98618,0.05926128967979016,620-659,<60%,36-43%,NY,Purchase,Primary,SFR,Servicer_C,2021-02,360
LOAN_00000332,589621,0.05587865452560393,660-699,>100%,>50%,MD,Refinance,Investment,SFR,Servicer_D,2020-12,360
LOAN_00000333,276490,0.046588298942949066,740-779,70-80%,20-30%,TX,Cash-out Refinance,Primary,Manufactured,Servicer_E,2022-06,360
LOAN_00000334,115619,0.05650784168848533,660-699,<60%,20-30%,MO,Purchase,Primary,SFR,Servicer_C,2021-05,360
LOAN_00000335,66114,0.054391888509204914,660-699,<60%,43-50%,NY,Cash-out Refinance,Primary,SFR,Servicer_A,2022-06,360
LOAN_00000336,138041,0.04132642932221425,740-779,<60%,30-36%,MO,Refinance,Primary,Manufactured,Servicer_C,2022-11,360
LOAN_00000337,293651,0.051537943677912874,700-739,80-90%,30-36%,MD,Purchase,Second Home,Condo,Servicer_B,2020-12,360
LOAN_00000338,286946,0.06195205924505066,620-659,70-80%,43-50%,IL,Cash-out Refinance,Investment,Condo,Servicer_E,2020-08,360
LOAN_00000339,407012,0.0618656591187581,620-659,90-100%,36-43%,IL,Refinance,Primary,SFR,Servicer_D,2022-11,180
LOAN_00000340,225315,0.05224042801115927,660-699,60-70%,20-30%,FL,Purchase,Primary,SFR,Servicer_E,2021-11,360
LOAN_00000341,170412,0.06312127353743172,620-659,<60%,30-36%,TN,Purchase,Primary,SFR,Servicer_B,2020-11,360
LOAN_00000342,241218,0.04324053403618454,740-779,70-80%,30-36%,OH,Purchase,Primary,SFR,Servicer_C,2021-11,360
LOAN_00000343,301584,0.043612145941680086,740-779,80-90%,<20%,WA,Purchase,Primary,SFR,Servicer_A,2021-07,240
LOAN_00000344,332829,0.05198494044047583,700-739,80-90%,20-30%,WA,Refinance,Primary,Condo,Servicer_A,2022-09,240
LOAN_00000345,199869,0.07297079363304562,<620,60-70%,30-36%,NJ,Cash-out Refinance,Primary,Manufactured,Servicer_B,2020-10,360
LOAN_00000346,465432,0.05695901951845847,620-659,90-100%,43-50%,IL,Refinance,Primary,Condo,Servicer_B,2022-12,240
LOAN_00000347,217358,0.051695610284010735,700-739,60-70%,30-36%,GA,Cash-out Refinance,Investment,Condo,Servicer_D,2022-10,180
LOAN_00000348,191979,0.07352965601447976,<620,60-70%,30-36%,NJ,Cash-out Refinance,Primary,SFR,Servicer_B,2020-07,360
LOAN_00000349,226116,0.05155673877755754,700-739,60-70%,36-43%,TX,Purchase,Primary,SFR,Servicer_E,2020-06,360
LOAN_00000350,507585,0.08181679884743193,<620,90-100%,20-30%,NC,Refinance,Second Home,Condo,Servicer_D,2021-08,360
LOAN_00000351,277507,0.04886460251655105,700-739,70-80%,30-36%,MA,Refinance,Primary,SFR,Servicer_E,2020-02,360
LOAN_00000352,209555,0.04285925524898439,740-779,60-70%,20-30%,NC,Purchase,Investment,SFR,Servicer_B,2020-11,360
LOAN_00000353,471207,0.053003656301777495,660-699,90-100%,36-43%,GA,Purchase,Primary,2-4 Unit,Servicer_C,2021-04,360
LOAN_00000354,865769,0.052010988869955796,700-739,>100%,<20%,IN,Refinance,Primary,SFR,Servicer_C,2022-11,360
LOAN_00000355,329338,0.045307360283808606,740-779,80-90%,30-36%,NJ,Cash-out Refinance,Primary,SFR,Servicer_D,2022-12,360
LOAN_00000356,549586,0.08622368893790125,<620,90-100%,36-43%,MA,Cash-out Refinance,Primary,SFR,Servicer_E,2020-06,360
LOAN_00000357,497842,0.058823518813662996,620-659,90-100%,43-50%,TX,Purchase,Primary,Condo,Servicer_C,2022-09,360
LOAN_00000358,219077,0.060570994884059,620-659,60-70%,36-43%,MD,Refinance,Primary,SFR,Servicer_E,2020-04,360
LOAN_00000359,300534,0.04945744879435694,700-739,80-90%,>50%,TN,Purchase,Primary,SFR,Servicer_C,2022-03,360
LOAN_00000360,156174,0.04806796738305844,700-739,<60%,36-43%,IN,Cash-out Refinance,Investment,SFR,Servicer_B,2022-07,360
LOAN_00000361,267675,0.06730670026861241,<620,70-80%,20-30%,AZ,Refinance,Primary,Condo,Servicer_A,2022-09,360
LOAN_00000362,216837,0.03488989872892287,780+,60-70%,20-30%,NJ,Cash-out Refinance,Primary,2-4 Unit,Servicer_B,2020-09,360
LOAN_00000363,242451,0.04128562632651558,740-779,70-80%,<20%,NJ,Cash-out Refinance,Primary,SFR,Servicer_B,2022-09,180
LOAN_00000364,203832,0.052032297932709345,700-739,60-70%,20-30%,WA,Purchase,Investment,Condo,Servicer_B,2020-05,360
LOAN_00000365,256902,0.07121256766761175,<620,70-80%,<20%,MI,Cash-out Refinance,Primary,SFR,Servicer_C,2021-07,180
LOAN_00000366,386975,0.05050579632436632,700-739,90-100%,30-36%,MA,Refinance,Investment,SFR,Servicer_B,2021-05,360
LOAN_00000367,279359,0.059993818687290354,620-659,70-80%,36-43%,OH,Purchase,Primary,SFR,Servicer_E,2020-12,360
LOAN_00000368,116752,0.0553327441526571,660-699,<60%,36-43%,TN,Purchase,Primary,SFR,Servicer_B,2020-01,360
LOAN_00000369,204217,0.0705551009552417,<620,60-70%,20-30%,OH,Refinance,Primary,Manufactured,Servicer_D,2022-04,180
LOAN_00000370,138732,0.03598332378144495,780+,<60%,30-36%,MI,Purchase,Primary,Condo,Servicer_D,2021-01,360
LOAN_00000371,335048,0.06383155844467332,<620,80-90%,20-30%,TX,Purchase,Primary,2-4 Unit,Servicer_E,2021-12,360
LOAN_00000372,381420,0.052613212843088834,660-699,90-100%,30-36%,MD,Refinance,Investment,SFR,Servicer_D,2021-03,180
LOAN_00000373,337146,0.0660986103270329,<620,80-90%,30-36%,AZ,Purchase,Primary,Condo,Servicer_B,2021-02,240
LOAN_00000374,200045,0.045168614726796216,740-779,60-70%,20-30%,IL,Purchase,Primary,SFR,Servicer_C,2022-08,180
LOAN_00000375,335516,0.05529271683835406,660-699,80-90%,20-30%,CA,Refinance,Primary,SFR,Servicer_A,2020-04,240
LOAN_00000376,234437,0.05376991946904779,660-699,70-80%,>50%,MO,Purchase,Primary,Condo,Servicer_B,2022-03,360
LOAN_00000377,167860,0.04297077434415505,740-779,<60%,30-36%,CA,Refinance,Primary,2-4 Unit,Servicer_E,2022-03,360
LOAN_00000378,429752,0.03963504384463644,780+,90-100%,36-43%,MI,Purchase,Primary,2-4 Unit,Servicer_A,2021-02,360
LOAN_00000379,446419,0.04803506365764229,700-739,90-100%,<20%,CA,Cash-out Refinance,Investment,2-4 Unit,Servicer_B,2020-10,180
LOAN_00000380,476607,0.056559173547939996,660-699,90-100%,20-30%,AZ,Purchase,Primary,SFR,Servicer_A,2020-01,240
LOAN_00000381,218780,0.045917053308346084,740-779,60-70%,30-36%,IL,Cash-out Refinance,Primary,2-4 Unit,Servicer_C,2022-10,180
LOAN_00000382,534817,0.051039117243666186,700-739,90-100%,>50%,NC,Refinance,Primary,2-4 Unit,Servicer_D,2022-11,360
LOAN_00000383,231702,0.03237043174619715,780+,70-80%,20-30%,VA,Cash-out Refinance,Primary,SFR,Servicer_A,2020-09,360
LOAN_00000384,411165,0.05055220095419524,700-739,90-100%,20-30%,GA,Refinance,Primary,SFR,Servicer_A,2020-02,360
LOAN_00000385,229703,0.06728303975950008,<620,70-80%,>50%,AZ,Purchase,Primary,SFR,Servicer_E,2020-05,240
LOAN_00000386,265138,0.063462163911641,<620,70-80%,30-36%,NJ,Purchase,Primary,SFR,Servicer_B,2020-03,180
LOAN_00000387,88380,0.05395693675567428,660-699,<60%,20-30%,NC,Refinance,Investment,SFR,Servicer_A,2022-06,360
LOAN_00000388,255006,0.05792383270016996,620-659,70-80%,36-43%,OH,Refinance,Investment,2-4 Unit,Servicer_A,2022-09,180
LOAN_00000389,310377,0.045060875252870114,740-779,80-90%,30-36%,NC,Refinance,Primary,Manufactured,Servicer_E,2020-06,180
LOAN_00000390,241584,0.07449326419949681,<620,70-80%,>50%,OH,Purchase,Investment,2-4 Unit,Servicer_E,2022-03,180
LOAN_00000391,713611,0.07981315007816686,<620,>100%,<20%,VA,Refinance,Primary,SFR,Servicer_A,2020-07,360
LOAN_00000392,165838,0.056977883568471686,620-659,<60%,43-50%,TN,Purchase,Primary,SFR,Servicer_B,2021-02,360
LOAN_00000393,223733,0.08608823003273791,<620,60-70%,20-30%,VA,Refinance,Investment,SFR,Servicer_A,2021-10,360
LOAN_00000394,188633,0.046837811541575895,740-779,60-70%,43-50%,CA,Refinance,Investment,SFR,Servicer_C,2022-02,360
LOAN_00000395,223711,0.039987049119172564,740-779,60-70%,43-50%,IN,Purchase,Primary,SFR,Servicer_E,2022-08,180
LOAN_00000396,496682,0.04648451495087058,740-779,90-100%,43-50%,TN,Refinance,Primary,2-4 Unit,Servicer_D,2020-02,360
LOAN_00000397,620956,0.05236611681910011,660-699,>100%,43-50%,IN,Purchase,Primary,Condo,Servicer_B,2020-08,240
