loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LOAN_00000004,11,2022-02,2021-04,11,350,258150,255724.61,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2022-02-16,Primary,Complete,0,1,1,0,Current,1,business_rule
LOAN_00000004,12,2022-03,2021-04,12,349,258150,255496.39,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2022-03-08,Primary,Missing,0,1,1,0,Current,1,data_quality
LOAN_00000004,13,2022-04,2021-04,13,348,258150,255266.86,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2022-04-13,Primary,Complete,1,1,1,0,Current,1,pattern_anomaly
LOAN_00000004,14,2022-05,2021-04,14,347,258150,255036.0,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Current,814.0,0,0,0,NA,2022-05-13,Primary,Complete,1,1,1,0,Current,1,servicer_conflict
LOAN_00000004,15,2022-06,2021-04,15,346,258150,254803.81,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2022-06-09,Primary,Complete,1,1,1,0,60-89 DPD,1,servicer_conflict
LOAN_00000004,16,2022-07,2021-04,16,345,258150,254570.27,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,60-89 DPD,78.0,0,0,0,NA,2022-07-11,Servicer,Missing,1,1,1,0,90+ DPD,1,pattern_anomaly
LOAN_00000004,17,2022-08,2021-04,17,344,258150,254335.38,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,90+ DPD,123.0,0,0,0,NA,2022-08-15,Primary,Complete,1,1,1,0,90+ DPD,1,pattern_anomaly
LOAN_00000004,18,2022-09,2021-04,18,343,258150,,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,90+ DPD,142.0,1,0,0,NA,2022-09-08,Primary,Incomplete,1,1,1,0,90+ DPD,1,data_quality
LOAN_00000004,19,2022-10,2021-04,19,342,258150,253861.53,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,90+ DPD,103.0,0,0,0,NA,2022-10-11,Primary,Incomplete,0,0,1,0,Defaulted,1,data_quality
LOAN_00000004,20,2022-11,2021-04,20,341,258150,0.0,0.0694,<620,70-80%,30-36%,PA,Purchase,Investment,SFR,Servicer_C,Defaulted,353.0,0,0,1,Medium,2022-11-20,Primary,Complete,0,0,0,0,Defaulted,0,none
LOAN_00000005,1,2022-07,2022-07,1,180,82457,82150.17,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-07-03,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000005,2,2022-08,2022-07,2,179,82457,81842.04,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-08-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,3,2022-09,2022-07,3,178,82457,81532.61,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-09-26,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000005,4,2022-10,2022-07,4,177,82457,81221.88,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-10-25,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000005,5,2022-11,2022-07,5,176,82457,80909.83,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-11-23,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,6,2022-12,2022-07,6,175,82457,80596.47,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-12-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,7,2023-01,2022-07,7,174,82457,80281.78,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-01-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,8,2023-02,2022-07,8,173,82457,79965.77,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-02-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,9,2023-03,2022-07,9,172,82457,79648.42,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-03-25,Primary,,0,0,0,0,Current,0,none
LOAN_00000005,10,2023-04,2022-07,10,171,82457,79329.73,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-04-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,11,2023-05,2022-07,11,170,82457,79009.7,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-05-27,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000005,12,2023-06,2022-07,12,169,82457,78688.32,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-06-04,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,13,2023-07,2022-07,13,168,82457,78365.58,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-07-27,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000005,14,2023-08,2022-07,14,167,82457,78041.48,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-08-14,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,15,2023-09,2022-07,15,166,82457,77716.01,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-09-02,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00000005,16,2023-10,2022-07,16,165,82457,77389.17,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-10-01,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,17,2023-11,2022-07,17,164,82457,77060.94,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-11-07,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,18,2023-12,2022-07,18,163,82457,76731.34,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2023-12-28,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000005,19,2024-01,2022-07,19,162,82457,76400.34,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2024-01-20,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,20,2024-02,2022-07,20,161,82457,76067.94,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2024-02-03,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,21,2024-03,2022-07,21,160,82457,75734.15,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2024-03-24,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000005,22,2024-04,2022-07,22,159,82457,75398.94,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2024-04-27,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000005,23,2024-05,2022-07,23,158,82457,75062.32,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2024-05-02,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00000005,24,2024-06,2022-07,24,157,82457,0.0,0.0506,700-739,<60%,43-50%,IL,Purchase,Primary,SFR,Servicer_B,Prepaid,0.0,0,1,0,NA,2024-06-27,Primary,Complete,0,0,0,0,Prepaid,0,none
LOAN_00000006,1,2020-04,2020-04,1,360,168720,168587.37,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-04-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,2,2020-05,2020-04,2,359,168720,168453.94,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-05-12,Servicer,Incomplete,0,0,0,0,Current,0,none
LOAN_00000006,3,2020-06,2020-04,3,358,168720,168319.7,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-06-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,4,2020-07,2020-04,4,357,168720,168184.66,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-07-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,5,2020-08,2020-04,5,356,168720,168048.81,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-08-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,6,2020-09,2020-04,6,355,168720,167912.15,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-09-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,7,2020-10,2020-04,7,354,168720,167774.66,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-10-24,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,8,2020-11,2020-04,8,353,168720,167636.34,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-11-07,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,9,2020-12,2020-04,9,352,168720,167497.2,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2020-12-26,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,10,2021-01,2020-04,10,351,168720,167357.21,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-01-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,11,2021-02,2020-04,11,350,168720,167216.39,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-02-14,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,12,2021-03,2020-04,12,349,168720,167074.72,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-03-18,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,13,2021-04,2020-04,13,348,168720,166932.2,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-04-23,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00000006,14,2021-05,2020-04,14,347,168720,166788.82,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-05-07,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000006,15,2021-06,2020-04,15,346,168720,166644.58,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-06-11,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,16,2021-07,2020-04,16,345,168720,166499.48,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-07-07,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000006,17,2021-08,2020-04,17,344,168720,166353.5,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-08-17,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000006,18,2021-09,2020-04,18,343,168720,166206.65,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-09-13,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,19,2021-10,2020-04,19,342,168720,166058.91,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-10-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,20,2021-11,2020-04,20,341,168720,165910.28,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-11-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,21,2021-12,2020-04,21,340,168720,165760.76,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-12-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,22,2022-01,2020-04,22,339,168720,165610.35,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-01-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,23,2022-02,2020-04,23,338,168720,165459.03,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-02-14,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000006,24,2022-03,2020-04,24,337,168720,165306.8,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-03-10,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,25,2022-04,2020-04,25,336,168720,165153.65,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-04-07,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000006,26,2022-05,2020-04,26,335,168720,164999.58,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-05-04,Primary,Complete,0,1,0,0,Current,0,none
LOAN_00000006,27,2022-06,2020-04,27,334,168720,164844.59,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-06-27,Primary,Complete,0,1,0,0,Current,0,none
LOAN_00000006,28,2022-07,2020-04,28,333,168720,164688.67,0.0721,<620,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-07-11,Primary,Missing,0,1,0,0,Current,0,none
LOAN_00000007,1,2022-02,2022-02,1,360,616592,615919.04,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-02-06,Servicer,Complete,1,1,0,0,Current,1,pattern_anomaly
LOAN_00000007,2,2022-03,2022-02,2,359,616592,615243.0,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-03-11,Primary,Complete,1,1,0,1,30-59 DPD,1,pattern_anomaly
LOAN_00000007,3,2022-04,2022-02,3,358,616592,614563.84,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,30-59 DPD,33.0,0,0,0,NA,2022-04-11,Primary,Complete,1,1,0,1,Current,1,servicer_conflict
LOAN_00000007,4,2022-05,2022-02,4,357,616592,613881.56,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,991.0,0,0,0,NA,2022-05-13,Primary,Complete,1,1,0,1,30-59 DPD,1,data_quality
LOAN_00000007,5,2022-06,2022-02,5,356,616592,613196.15,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,30-59 DPD,34.0,0,0,0,NA,2022-06-14,Primary,Incomplete,1,1,0,1,60-89 DPD,1,pattern_anomaly
LOAN_00000007,6,2022-07,2022-02,6,355,616592,612507.59,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,60-89 DPD,72.0,0,0,0,NA,2022-07-05,Servicer,Complete,1,1,0,1,60-89 DPD,1,pattern_anomaly
LOAN_00000007,7,2022-08,2022-02,7,354,616592,611815.86,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,60-89 DPD,61.0,0,0,0,NA,2022-08-06,Primary,Complete,1,1,0,1,30-59 DPD,1,data_quality
LOAN_00000007,8,2022-09,2022-02,8,353,616592,611120.95,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,30-59 DPD,45.0,0,0,0,NA,2022-09-20,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000007,9,2022-10,2022-02,9,352,616592,610422.85,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-10-06,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000007,10,2022-11,2022-02,10,351,616592,609721.54,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-11-11,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000007,11,2022-12,2022-02,11,350,616592,609017.01,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2022-12-08,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00000007,12,2023-01,2022-02,12,349,616592,608309.24,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-01-22,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00000007,13,2023-02,2022-02,13,348,616592,607598.21,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Current,0.0,0,0,0,NA,2023-02-14,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00000007,14,2023-03,2022-02,14,347,616592,0.0,0.0552,660-699,>100%,<20%,VA,Purchase,Primary,SFR,Servicer_D,Prepaid,0.0,0,1,0,NA,2023-03-25,Primary,Complete,0,0,0,0,Prepaid,0,none
LOAN_00000008,1,2020-08,2020-08,1,360,449188,448764.1,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-08-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,2,2020-09,2020-08,2,359,449188,448337.98,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-09-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,3,2020-10,2020-08,3,358,449188,447909.63,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-10-10,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,4,2020-11,2020-08,4,357,449188,447479.04,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2020-11-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,5,2020-12,2020-08,5,356,449188,447046.2,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,,0,0,0,NA,2020-12-26,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000008,6,2021-01,2020-08,6,355,449188,446611.09,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-01-26,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000008,7,2021-02,2020-08,7,354,449188,446173.71,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-02-12,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,8,2021-03,2020-08,8,353,449188,8774822.222746644,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-03-13,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000008,9,2021-04,2020-08,9,352,449188,445292.06,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-04-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,10,2021-05,2020-08,10,351,449188,444847.78,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-05-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,11,2021-06,2020-08,11,350,449188,444401.17,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-06-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,12,2021-07,2020-08,12,349,449188,443952.22,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-07-04,Servicer,Complete,0,0,0,0,Current,0,none
LOAN_00000008,13,2021-08,2020-08,13,348,449188,443500.93,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-08-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,14,2021-09,2020-08,14,347,449188,443047.28,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-09-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00000008,15,2021-10,2020-08,15,346,449188,442591.25,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-10-21,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000008,16,2021-11,2020-08,16,345,449188,442132.83,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-11-24,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00000008,17,2021-12,2020-08,17,344,449188,441672.02,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2021-12-05,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000008,18,2022-01,2020-08,18,343,449188,441208.8,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-01-11,Primary,Missing,0,1,0,1,Current,0,none
LOAN_00000008,19,2022-02,2020-08,19,342,449188,440743.15,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-02-28,Primary,Complete,0,1,0,1,Current,0,none
LOAN_00000008,20,2022-03,2020-08,20,341,449188,440275.07,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-03-11,Primary,Incomplete,0,1,0,1,Current,0,none
LOAN_00000008,21,2022-04,2020-08,21,340,449188,439804.53,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-04-06,Primary,Complete,1,1,0,1,Current,1,servicer_conflict
LOAN_00000008,22,2022-05,2020-08,22,339,449188,439331.54,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-05-23,Primary,Complete,1,1,0,1,Current,1,business_rule
LOAN_00000008,23,2022-06,2020-08,23,338,449188,438856.07,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-06-25,Primary,Complete,1,1,0,1,30-59 DPD,1,servicer_conflict
LOAN_00000008,24,2022-07,2020-08,24,337,449188,438378.12,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,30-59 DPD,37.0,0,0,0,NA,2022-07-08,Primary,Complete,1,1,0,1,60-89 DPD,1,pattern_anomaly
LOAN_00000008,25,2022-08,2020-08,25,336,449188,437897.66,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,60-89 DPD,88.0,0,0,0,NA,2022-08-23,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000008,26,2022-09,2020-08,26,335,449188,437414.69,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,,0,0,0,NA,2022-09-21,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000008,27,2022-10,2020-08,27,334,449188,436929.19,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-10-17,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000008,28,2022-11,2020-08,28,333,449188,436441.16,0.0628,620-659,90-100%,36-43%,IL,Purchase,Primary,SFR,Servicer_B,Current,0.0,0,0,0,NA,2022-11-06,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00000009,1,2020-04,2020-04,1,360,573503,572950.31,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2020-04-15,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000009,2,2020-05,2020-04,2,359,573503,572394.78,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2020-05-26,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000009,3,2020-06,2020-04,3,358,573503,571836.39,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2020-06-07,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000009,4,2020-07,2020-04,4,357,573503,571275.14,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2020-07-08,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00000009,5,2020-08,2020-04,5,356,573503,570710.99,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2020-08-23,Primary,Incomplete,0,0,0,1,Prepaid,0,none
LOAN_00000009,6,2020-09,2020-04,6,355,573503,0.0,0.0617,620-659,>100%,30-36%,GA,Purchase,Primary,2-4 Unit,Servicer_D,Prepaid,0.0,0,1,0,NA,2020-09-01,Primary,Complete,0,0,0,0,Prepaid,0,none
LOAN_00000010,1,2021-07,2021-07,1,360,593540,592759.94,0.0451,740-779,>100%,>50%,MA,Refinance,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-07-27,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00000010,2,2021-08,2021-07,2,359,593540,591976.94,0.0451,740-779,>100%,>50%,MA,Refinance,Investment,SFR,Servicer_C,Current,0.0,0,0,0,NA,2021-08-18,Primary,Complete,0,0,0,1,Current,0,none
