loan_id,reporting_month,servicer_current_balance,servicer_current_status,servicer_days_past_due,servicer_last_updated
LOAN_00004811,2020-11,706591.2,Current,0,2020-11-27
LOAN_00003377,2023-07,398976.59,Current,0,2023-07-27
LOAN_00001883,2023-09,862502.81,Current,0,2023-09-04
LOAN_00003915,2021-07,189366.0,Current,0,2021-07-25
LOAN_00000846,2022-01,641724.05,Current,0,2022-01-16
LOAN_00002102,2021-12,260912.09,Current,0,2021-12-18
LOAN_00000532,2020-10,359717.25,Current,0,2020-10-19
LOAN_00000322,2023-06,0.0,Defaulted,234,2023-06-24
LOAN_00002315,2020-04,422447.19,Current,0,2020-04-25
LOAN_00003724,2022-04,289162.42,Current,0,2022-04-15
LOAN_00002919,2021-06,337069.1,60-89 DPD,79,2021-06-17
LOAN_00004900,2022-03,228699.93,Current,0,2022-03-15
LOAN_00002659,2022-02,266569.49,Current,0,2022-02-20
LOAN_00004789,2021-12,299581.85,Current,0,2021-12-12
LOAN_00003246,2022-09,483031.78,Current,0,2022-09-06
LOAN_00004034,2022-03,262629.99,Current,0,2022-03-19
LOAN_00003134,2023-10,436046.45,Current,0,2023-10-25
LOAN_00001945,2021-07,388013.68,Current,0,2021-07-28
LOAN_00002347,2022-10,256291.48,Current,0,2022-10-26
LOAN_00003705,2022-01,513650.86,60-89 DPD,82,2022-01-27
LOAN_00002360,2022-12,220065.82,Current,0,2022-12-02
LOAN_00002501,2020-05,400036.55,Current,0,2020-05-08
LOAN_00001977,2021-04,0.0,Prepaid,0,2021-04-05
LOAN_00004741,2021-08,470125.12,Current,0,2021-08-09
LOAN_00003316,2023-08,138430.33,Current,0,2023-08-12
LOAN_00004190,2023-03,280394.51,Current,0,2023-03-02
LOAN_00002158,2022-06,522350.91,Current,0,2022-06-08
LOAN_00000128,2022-10,167635.14,Current,0,2022-10-28
LOAN_00001061,2023-05,119092.24,Current,0,2023-05-06
LOAN_00000242,2020-04,635987.13,Current,0,2020-04-18
LOAN_00002066,2022-08,385154.37,Current,0,2022-08-25
LOAN_00000784,2022-02,706177.78,90+ DPD,112,2022-02-16
LOAN_00004251,2021-11,322321.51,90+ DPD,122,2021-11-04
LOAN_00003358,2021-06,417619.16,30-59 DPD,49,2021-06-09
LOAN_00000064,2023-03,252933.53,Current,0,2023-03-05
LOAN_00001327,2020-11,219433.78,Current,0,2020-11-12
LOAN_00002321,2021-05,196080.98,Current,0,2021-05-02
LOAN_00003871,2022-06,343990.15,Current,0,2022-06-05
LOAN_00002607,2021-12,182433.58,Current,0,2021-12-17
LOAN_00004935,2023-09,400069.21,Current,0,2023-09-11
LOAN_00003824,2022-10,359192.25,90+ DPD,120,2022-10-16
LOAN_00001304,2022-01,295383.11,30-59 DPD,42,2022-01-24
LOAN_00003904,2023-06,200772.72,Current,0,2023-06-18
LOAN_00003502,2022-11,169868.13,Current,0,2022-11-01
LOAN_00001416,2022-04,290481.27,Current,0,2022-04-02
LOAN_00003996,2020-12,374621.21,60-89 DPD,79,2020-12-12
LOAN_00001582,2021-08,566771.87,Current,0,2021-08-08
LOAN_00002513,2022-08,144723.2,Current,0,2022-08-09
LOAN_00004995,2021-07,540185.99,60-89 DPD,76,2021-07-08
LOAN_00000893,2023-06,181981.49,Current,0,2023-06-15
LOAN_00003600,2021-05,161732.17,Current,0,2021-05-01
LOAN_00004079,2023-03,326374.52,Current,0,2023-03-28
LOAN_00003729,2022-05,224670.93,Current,0,2022-05-07
LOAN_00004665,2023-10,463632.25,60-89 DPD,69,2023-10-01
LOAN_00003145,2023-04,352649.04,Current,0,2023-04-26
LOAN_00000504,2022-01,555801.45,Current,133,2022-01-19
LOAN_00004814,2022-07,310464.2,Current,0,2022-07-07
LOAN_00004750,2020-10,515529.85,Current,0,2020-10-24
LOAN_00002840,2022-02,492362.52,30-59 DPD,49,2022-02-20
LOAN_00000455,2022-06,543124.78,Current,0,2022-06-23
LOAN_00003483,2020-09,176631.28,Current,0,2020-09-04
LOAN_00000895,2022-03,295238.76,30-59 DPD,38,2022-03-20
LOAN_00002462,2021-06,404483.58,Current,0,2021-06-21
LOAN_00000975,2022-11,256504.03,Current,0,2022-11-09
LOAN_00003434,2021-08,404144.48,Current,0,2021-08-11
LOAN_00001084,2020-12,432942.97,Current,0,2020-12-17
LOAN_00000972,2022-04,429858.14,Current,0,2022-04-12
LOAN_00000086,2021-08,632095.99,Current,0,2021-08-28
LOAN_00000588,2023-06,224029.64,Current,0,2023-06-19
LOAN_00004066,2022-09,380158.61,Current,0,2022-09-17
LOAN_00003272,2023-01,172993.22,Current,0,2023-01-07
LOAN_00004934,2022-02,192292.4,Current,0,2022-02-24
LOAN_00003231,2022-07,482289.32,Current,0,2022-07-22
LOAN_00004431,2020-06,136607.26,Current,0,2020-06-02
LOAN_00002672,2022-08,344553.31,Current,0,2022-08-26
LOAN_00003961,2024-03,675677.69,Current,0,2024-03-18
LOAN_00000720,2022-01,129703.93,Current,0,2022-01-19
LOAN_00004257,2020-05,180703.1,Current,0,2020-05-02
LOAN_00004318,2023-08,306410.72,30-59 DPD,31,2023-08-10
LOAN_00002978,2022-02,255700.44,Current,0,2022-02-20
LOAN_00000643,2021-07,412827.66,Current,0,2021-07-25
LOAN_00000867,2023-12,356808.67,30-59 DPD,38,2023-12-23
LOAN_00002115,2021-01,190468.66,Current,0,2021-01-12
LOAN_00004589,2022-03,275208.97,Current,0,2022-03-06
LOAN_00004787,2020-08,149451.27,Current,0,2020-08-07
LOAN_00002780,2022-01,302984.36,Current,0,2022-01-27
LOAN_00002709,2024-11,497791.63,Current,0,2024-11-12
LOAN_00002358,2022-07,1227770.08,Current,0,2022-07-23
LOAN_00000971,2021-10,177944.71,60-89 DPD,75,2021-10-12
LOAN_00003047,2022-04,193252.74,Current,0,2022-04-09
LOAN_00002592,2022-01,544466.22,Current,0,2022-01-16
LOAN_00000576,2022-11,232774.37,Current,0,2022-11-24
LOAN_00001440,2023-02,222083.85,Current,0,2023-02-18
LOAN_00000763,2024-12,394427.39,Current,0,2024-12-15
LOAN_00003253,2021-11,163173.81,Current,0,2021-11-18
LOAN_00001886,2021-12,183234.48,Current,0,2021-12-28
LOAN_00004923,2022-04,309082.44,Current,0,2022-04-03
LOAN_00004024,2021-10,338178.57,Current,0,2021-10-09
LOAN_00004559,2022-04,456564.22,Current,0,2022-04-21
LOAN_00003025,2024-01,444946.14,Current,0,2024-01-20
LOAN_00003510,2022-12,220528.18,Current,0,2022-12-10
LOAN_00004840,2022-07,557328.9,Current,0,2022-07-21
LOAN_00003489,2022-02,233683.46,Current,0,2022-02-21
LOAN_00000911,2022-01,362422.29,Current,0,2022-01-15
LOAN_00000917,2022-11,333559.23,Current,0,2022-11-09
LOAN_00001628,2021-05,653417.27,Current,0,2021-05-20
LOAN_00004631,2020-11,640965.64,Current,0,2020-11-26
LOAN_00002962,2023-07,199232.14,Current,0,2023-07-22
LOAN_00002117,2021-12,240113.08,Current,0,2021-12-09
LOAN_00004996,2022-06,356936.89,Current,0,2022-06-22
LOAN_00001676,2020-12,75798.02,Current,0,2020-12-15
LOAN_00002762,2021-11,624407.69,Current,0,2021-11-20
LOAN_00002923,2021-10,381839.07,Current,0,2021-10-24
LOAN_00002365,2020-12,262810.15,Current,0,2020-12-23
LOAN_00004334,2023-07,244961.5,Current,0,2023-07-12
LOAN_00003552,2024-08,68920.45,Current,0,2024-08-21
LOAN_00002051,2022-01,425679.0,Current,0,2022-01-28
LOAN_00000700,2022-11,517086.19,Current,0,2022-11-02
LOAN_00003459,2023-05,309803.7,Current,0,2023-05-08
LOAN_00002994,2022-04,377161.12,Current,0,2022-04-13
LOAN_00003226,2021-11,154422.61,Current,0,2021-11-10
LOAN_00000926,2023-09,160023.27,Current,0,2023-09-20
LOAN_00004590,2023-05,384336.79,Current,0,2023-05-15
LOAN_00001155,2022-08,348670.05,Current,0,2022-08-13
LOAN_00002572,2022-06,605165.89,Current,0,2022-06-04
LOAN_00000603,2022-05,385107.58,Current,0,2022-05-15
LOAN_00003468,2022-10,129426.88,Current,0,2022-10-28
LOAN_00001894,2022-06,230209.67,Current,0,2022-06-14
LOAN_00002074,2023-08,280380.36,Current,0,2023-08-04
LOAN_00000647,2023-09,804009.43,Current,0,2023-09-05
LOAN_00004113,2023-10,220140.99,Current,0,2023-10-28
LOAN_00000004,2022-06,254803.81,Current,0,2022-06-09
LOAN_00001758,2022-04,499637.52,Current,0,2022-04-10
LOAN_00002647,2022-08,409985.2,Current,0,2022-08-03
LOAN_00003706,2020-06,300151.52,Current,0,2020-06-16
LOAN_00003846,2023-10,0.0,Prepaid,0,2023-10-10
LOAN_00003912,2020-10,266814.45,Current,0,2020-10-25
LOAN_00002870,2021-12,219643.95,Current,0,2021-12-28
LOAN_00001843,2024-07,205229.6,Current,0,2024-07-22
LOAN_00004952,2024-01,183807.75,Current,0,2024-01-24
LOAN_00003674,2023-03,179390.56,Current,0,2023-03-02
LOAN_00000328,2021-04,193907.62,Current,0,2021-04-23
LOAN_00002255,2023-06,463296.98,Current,0,2023-06-17
LOAN_00004208,2022-12,192487.9,Current,0,2022-12-26
LOAN_00002493,2023-02,326107.76,Current,0,2023-02-08
LOAN_00000853,2020-11,149579.37,Current,0,2020-11-10
LOAN_00004131,2024-07,0.0,Defaulted,343,2024-07-03
LOAN_00000322,2022-05,402213.33,90+ DPD,149,2022-05-10
LOAN_00000973,2022-01,212439.44,Current,0,2022-01-24
LOAN_00001285,2020-02,362063.94,Current,0,2020-02-04
LOAN_00004435,2023-05,291105.17,Current,0,2023-05-08
LOAN_00003406,2022-05,519285.67,Current,0,2022-05-01
LOAN_00003840,2023-08,310222.42,Current,0,2023-08-06
LOAN_00001072,2023-04,642049.13,Current,0,2023-04-01
LOAN_00003944,2021-05,531392.46,30-59 DPD,59,2021-05-22
LOAN_00002299,2024-02,552678.12,Current,0,2024-02-28
LOAN_00000277,2022-10,313141.74,Current,0,2022-10-18
LOAN_00000123,2022-12,199036.77,Current,0,2022-12-21
LOAN_00000592,2022-05,143478.49,Current,0,2022-05-15
LOAN_00003113,2023-02,401525.32,Current,0,2023-02-03
LOAN_00002219,2020-12,266459.91,Current,0,2020-12-16
LOAN_00004009,2021-02,324821.15,Current,0,2021-02-26
LOAN_00000971,2022-01,177345.38,Current,0,2022-01-15
LOAN_00002748,2021-05,362386.72,60-89 DPD,82,2021-05-17
LOAN_00003567,2022-03,403045.79,Current,0,2022-03-20
LOAN_00002129,2022-09,557094.5,Current,0,2022-09-05
LOAN_00002881,2022-01,449643.88,Current,0,2022-01-23
LOAN_00001222,2024-07,794919.84,Current,0,2024-07-27
LOAN_00002641,2022-05,403328.32,30-59 DPD,53,2022-05-19
LOAN_00003965,2024-10,252186.33,Current,0,2024-10-17
LOAN_00004777,2023-12,220951.0,Current,0,2023-12-04
LOAN_00003313,2021-01,162662.03,Current,0,2021-01-08
LOAN_00002398,2021-07,261665.72,Current,0,2021-07-03
LOAN_00001149,2023-01,420674.09,Current,0,2023-01-05
LOAN_00003443,2021-04,182585.88,60-89 DPD,86,2021-04-17
LOAN_00002209,2021-12,258019.11,Current,0,2021-12-05
LOAN_00004261,2020-10,392475.15,Current,0,2020-10-21
LOAN_00002582,2020-12,289693.88,Current,0,2020-12-10
LOAN_00001289,2021-12,528982.46,Current,0,2021-12-11
LOAN_00003656,2021-10,90871.39,Current,0,2021-10-22
LOAN_00003651,2021-02,259473.09,Current,0,2021-02-07
LOAN_00000482,2022-10,86923.14247262594,Current,0,2022-10-20
LOAN_00004549,2023-10,395699.59,Current,0,2023-10-10
LOAN_00003863,2023-10,0.0,Defaulted,91,2023-10-19
LOAN_00002432,2021-02,195984.73,Current,0,2021-02-21
LOAN_00004495,2022-01,1059078.13,Current,0,2022-01-21
LOAN_00004125,2022-02,372434.98,Current,0,2022-02-25
LOAN_00000679,2023-04,219884.3,Current,0,2023-04-16
LOAN_00004518,2023-01,270253.33,90+ DPD,102,2023-01-24
LOAN_00001680,2023-03,461489.89,Current,0,2023-03-21
LOAN_00002729,2021-12,243772.4,Current,0,2021-12-08
LOAN_00000813,2021-05,451446.81,Current,0,2021-05-27
LOAN_00001288,2021-03,284763.37,Current,0,2021-03-21
LOAN_00000546,2022-12,170916.67,Current,0,2022-12-19
LOAN_00004906,2022-04,497879.35,Current,0,2022-04-07
LOAN_00003883,2021-10,378823.5795767523,Current,0,2021-10-19
LOAN_00003416,2022-11,61459.29,Current,0,2022-11-01
LOAN_00003872,2024-02,218485.42,Current,0,2024-02-17
LOAN_00000714,2023-11,298174.92,Current,0,2023-11-19
LOAN_00002451,2024-04,251285.15,Current,0,2024-04-18
LOAN_00004376,2023-02,371670.02,Current,0,2023-02-19
LOAN_00003521,2022-05,225422.79,90+ DPD,177,2022-05-08
LOAN_00002658,2023-12,99203.77,Current,0,2023-12-16
LOAN_00002087,2022-07,224378.88,Current,0,2022-07-20
LOAN_00004872,2022-04,172968.19,Current,0,2022-04-28
LOAN_00000521,2022-06,148905.15,Current,0,2022-06-06
LOAN_00000778,2021-09,307838.81,Current,0,2021-09-25
LOAN_00002600,2024-01,177717.75,Current,0,2024-01-26
LOAN_00001579,2023-02,391222.35,Current,0,2023-02-20
LOAN_00000332,2021-01,588348.49,Current,0,2021-01-03
LOAN_00002551,2021-06,109638.39,Current,0,2021-06-12
LOAN_00000761,2022-09,282218.99,Current,0,2022-09-19
LOAN_00001171,2023-04,272673.88,Current,0,2023-04-18
LOAN_00004726,2022-05,355750.54,Current,0,2022-05-03
LOAN_00002944,2022-06,203635.04,Current,0,2022-06-01
LOAN_00000857,2020-06,250599.73,Current,0,2020-06-18
LOAN_00000215,2021-02,250683.58,Current,0,2021-02-25
LOAN_00003942,2025-01,244342.89,Current,0,2025-01-28
LOAN_00004116,2021-04,346755.02,Current,0,2021-04-27
LOAN_00002594,2021-08,260277.19,Current,0,2021-08-13
LOAN_00001247,2022-02,234411.99,Current,0,2022-02-07
LOAN_00000520,2023-02,158804.36,Current,0,2023-02-14
LOAN_00001975,2020-07,209121.58,Current,0,2020-07-27
LOAN_00003838,2025-02,340505.87,Current,119,2025-02-18
LOAN_00003761,2022-11,929341.41,Current,0,2022-11-15
LOAN_00002376,2022-11,493453.6,Current,0,2022-11-16
LOAN_00003497,2022-12,271990.63,Current,152,2022-12-14
LOAN_00001106,2021-02,239893.62,Current,0,2021-02-14
LOAN_00004000,2022-04,273018.04,Current,0,2022-04-02
LOAN_00001650,2020-11,484053.97,Current,0,2020-11-19
LOAN_00003269,2023-01,571361.45,Current,0,2023-01-17
LOAN_00003423,2022-02,151244.54,Current,0,2022-02-23
LOAN_00002419,2023-02,272314.06,Current,0,2023-02-19
LOAN_00001889,2021-07,233771.25,Current,0,2021-07-27
LOAN_00004996,2023-10,350792.37,Current,0,2023-10-16
LOAN_00001012,2020-10,333192.64,Current,0,2020-10-20
LOAN_00003807,2020-09,253294.27,Current,0,2020-09-02
LOAN_00000646,2021-11,136014.31,Current,0,2021-11-17
LOAN_00003021,2021-01,202444.47,Current,0,2021-01-04
LOAN_00002129,2022-08,557713.78,Current,0,2022-08-17
LOAN_00004709,2023-02,361151.74,30-59 DPD,55,2023-02-13
LOAN_00003622,2023-02,222563.38,Current,0,2023-02-13
LOAN_00004139,2021-07,543725.89,Current,0,2021-07-26
LOAN_00003729,2023-04,221798.59,Current,0,2023-04-17
LOAN_00000952,2022-02,162181.61,Current,0,2022-02-19
LOAN_00001631,2024-05,94829.51,Current,0,2024-05-28
LOAN_00000012,2023-09,222465.06,Current,0,2023-09-22
LOAN_00003958,2020-09,222288.21,Current,0,2020-09-04
LOAN_00000834,2022-12,405433.44,Current,0,2022-12-13
LOAN_00002775,2023-01,152538.72,Current,0,2023-01-28
LOAN_00004853,2020-09,198868.35,Current,0,2020-09-03
LOAN_00003362,2020-05,368025.67,Current,0,2020-05-04
LOAN_00001202,2024-11,284379.92,60-89 DPD,63,2024-11-18
LOAN_00002818,2021-02,164953.36,Current,0,2021-02-12
LOAN_00002142,2024-12,0.0,Defaulted,220,2024-12-02
LOAN_00002499,2024-01,386335.51,Current,0,2024-01-05
LOAN_00001907,2022-01,316558.83,Current,0,2022-01-24
LOAN_00002626,2022-12,197624.14,Current,0,2022-12-18
LOAN_00004288,2023-09,0.0,Prepaid,0,2023-09-06
LOAN_00003339,2023-11,434288.95,Current,0,2023-11-01
LOAN_00003589,2023-05,418330.94,Current,0,2023-05-10
LOAN_00004769,2021-01,231601.84,Current,0,2021-01-23
LOAN_00003590,2020-05,195631.49,Current,0,2020-05-02
LOAN_00003103,2023-02,89526.54,Current,0,2023-02-25
LOAN_00000742,2023-12,541752.21,Current,0,2023-12-27
LOAN_00001748,2023-08,480102.08,Current,107,2023-08-03
LOAN_00004829,2021-10,146487.24,Current,0,2021-10-15
LOAN_00000412,2021-10,616089.68,Current,0,2021-10-25
LOAN_00001029,2021-07,118085.37,Current,0,2021-07-24
LOAN_00001468,2022-07,76111.1,Current,0,2022-07-25
LOAN_00002934,2022-10,412244.81,30-59 DPD,30,2022-10-23
LOAN_00001015,2023-10,160782.21,Current,0,2023-10-28
LOAN_00001979,2022-12,167919.68,Current,0,2022-12-21
LOAN_00004372,2021-11,338712.04,Current,0,2021-11-10
LOAN_00004585,2023-02,503689.97,Current,0,2023-02-24
LOAN_00004437,2023-01,323885.04,Current,0,2023-01-25
LOAN_00004281,2023-10,159487.46,Current,0,2023-10-23
LOAN_00000118,2022-12,413937.93,Current,0,2022-12-12
LOAN_00004198,2023-01,324868.78,Current,0,2023-01-03
LOAN_00001133,2022-09,151730.33,Current,0,2022-09-14
LOAN_00003275,2024-01,114175.98,Current,0,2024-01-18
LOAN_00001296,2021-05,227129.8,Current,0,2021-05-06
LOAN_00001261,2023-09,118576.5,Current,0,2023-09-23
LOAN_00002976,2021-10,441492.81,Current,0,2021-10-05
LOAN_00001157,2024-02,335883.86,Current,0,2024-02-23
LOAN_00000707,2021-09,245224.171092748,Current,0,2021-09-17
LOAN_00001788,2023-03,313380.63,Current,0,2023-03-16
LOAN_00004663,2022-09,119251.07,Current,0,2022-09-11
LOAN_00004692,2024-02,472893.26,Current,0,2024-02-01
LOAN_00001831,2023-01,240019.92,Current,0,2023-01-13
LOAN_00002446,2023-02,62410.25,Current,0,2023-02-10
LOAN_00004466,2024-05,126647.8,Current,0,2024-05-27
LOAN_00000280,2021-12,144271.58,Current,0,2021-12-22
LOAN_00001476,2021-07,629668.17,Current,0,2021-07-26
LOAN_00001303,2023-04,299092.37,Current,0,2023-04-28
LOAN_00001276,2022-02,195785.42,Current,0,2022-02-21
LOAN_00000408,2023-10,104223.8,Current,0,2023-10-10
LOAN_00002560,2022-03,118862.71,Current,0,2022-03-04
LOAN_00004704,2023-07,165923.02,Current,0,2023-07-19
LOAN_00003897,2020-06,874469.62,Current,0,2020-06-16
LOAN_00004455,2021-07,261141.13,Current,0,2021-07-19
LOAN_00000893,2023-02,185186.2,Current,0,2023-02-22
LOAN_00004046,2021-07,381990.83,Current,0,2021-07-26
LOAN_00004507,2023-06,135135.7,Current,0,2023-06-08
LOAN_00003786,2020-07,275068.14,Current,0,2020-07-14
LOAN_00002563,2022-02,181548.32,Current,0,2022-02-15
LOAN_00003598,2020-12,393059.11,Current,0,2020-12-11
LOAN_00000343,2023-06,281825.31,Current,0,2023-06-22
LOAN_00000468,2020-07,263377.78,30-59 DPD,54,2020-07-23
LOAN_00002064,2023-12,308458.38,Current,0,2023-12-13
LOAN_00000455,2021-09,547398.78,Current,0,2021-09-27
LOAN_00004608,2022-11,336893.27,Current,0,2022-11-02
LOAN_00001641,2020-08,104637.65,Current,0,2020-08-22
LOAN_00002124,2022-06,324586.1,60-89 DPD,76,2022-06-27
LOAN_00001719,2023-06,423877.69,Current,0,2023-06-27
LOAN_00000619,2022-06,489219.09,Current,0,2022-06-11
LOAN_00001454,2022-08,283084.6,Current,0,2022-08-07
LOAN_00000066,2024-04,183619.91,Current,0,2024-04-01
LOAN_00001105,2022-02,316806.05,Current,0,2022-02-11
LOAN_00004634,2021-01,392573.52,Current,0,2021-01-07
LOAN_00004979,2023-04,0.0,Prepaid,0,2023-04-19
LOAN_00003712,2022-06,226677.37,Current,0,2022-06-20
LOAN_00000369,2023-08,192788.65,Current,0,2023-08-02
LOAN_00004758,2021-05,371976.28,Current,0,2021-05-03
LOAN_00000598,2023-08,123653.79,Current,0,2023-08-05
LOAN_00003149,2020-06,0.0,Prepaid,0,2020-06-01
LOAN_00001328,2023-01,116538.55,Current,0,2023-01-18
LOAN_00001115,2021-06,308024.53,Current,0,2021-06-12
LOAN_00001002,2023-03,81513.54,Current,0,2023-03-14
LOAN_00002321,2020-02,200278.19,Current,0,2020-02-18
LOAN_00002143,2021-12,246011.69,Current,0,2021-12-13
LOAN_00004668,2023-05,308317.03,Current,0,2023-05-05
LOAN_00000195,2021-11,463330.46,Current,0,2021-11-24
LOAN_00003028,2020-12,146401.43,Current,0,2020-12-06
LOAN_00004713,2022-11,158647.68,Current,0,2022-11-04
LOAN_00002112,2023-02,292954.76,Current,0,2023-02-15
LOAN_00000234,2022-02,371058.98,Current,59,2022-03-07
LOAN_00002134,2021-06,189789.75,Current,0,2021-06-08
LOAN_00000978,2021-03,323426.17,Current,0,2021-03-14
LOAN_00003037,2021-05,123604.8,Current,0,2021-05-19
LOAN_00000706,2020-11,137074.34,Current,0,2020-11-13
LOAN_00000217,2020-12,139264.32,Current,0,2020-12-17
LOAN_00000818,2022-07,178047.4,Current,0,2022-07-08
LOAN_00004495,2023-05,1038751.81,Current,0,2023-05-21
LOAN_00002802,2023-08,230483.39,30-59 DPD,44,2023-08-24
LOAN_00001566,2024-11,278844.74,Current,0,2024-11-19
LOAN_00000344,2024-08,312859.87,Current,0,2024-08-22
LOAN_00003611,2022-04,349729.02,Current,0,2022-04-04
LOAN_00001177,2021-10,366924.84,Current,0,2021-10-27
LOAN_00001522,2022-06,231798.98,Current,0,2022-06-13
LOAN_00003170,2023-08,688648.38,Current,0,2023-08-18
LOAN_00004845,2023-07,152338.22,Current,0,2023-07-01
LOAN_00000940,2023-08,311362.35,Current,0,2023-08-03
LOAN_00000473,2021-08,249797.96,Current,0,2021-08-21
LOAN_00001231,2022-03,232628.2,Current,0,2022-03-23
LOAN_00000069,2022-05,503370.92,Current,0,2022-05-23
LOAN_00001742,2022-10,201708.54,Current,0,2022-10-16
LOAN_00000943,2021-07,326187.62,30-59 DPD,49,2021-07-07
LOAN_00004174,2021-03,380775.48,Current,0,2021-03-09
LOAN_00004370,2022-06,219609.03,Current,0,2022-06-08
LOAN_00002377,2020-05,757916.1806147462,Current,0,2020-05-11
LOAN_00002154,2024-04,127257.06,Current,0,2024-04-23
LOAN_00002051,2021-10,427283.9,Current,0,2021-10-11
LOAN_00001197,2024-10,229625.06,Current,0,2024-10-19
LOAN_00000478,2022-06,240031.37,Current,0,2022-06-20
LOAN_00003086,2020-09,173407.17,Current,0,2020-09-07
LOAN_00002726,2021-05,605492.06,Current,0,2021-05-27
LOAN_00001397,2023-10,521052.08,30-59 DPD,36,2023-10-05
LOAN_00003237,2023-12,334823.08,Current,0,2023-12-27
LOAN_00001133,2023-08,149900.9,Current,0,2023-08-14
LOAN_00002166,2022-07,212745.88,Current,0,2022-07-08
LOAN_00004866,2021-06,141203.63,Current,0,2021-07-18
LOAN_00004705,2021-10,328958.1,Current,0,2021-10-21
LOAN_00003522,2023-07,420458.9,Current,0,2023-07-09
LOAN_00000963,2021-06,419261.32,Current,0,2021-06-04
LOAN_00003330,2024-01,580313.67,Current,0,2024-01-17
LOAN_00002799,2022-05,182005.08,Current,0,2022-05-11
LOAN_00002580,2021-08,780231.13,Current,0,2021-08-20
LOAN_00001191,2022-08,248740.19,Current,0,2022-08-05
LOAN_00001629,2021-03,188747.85,Current,0,2021-03-18
LOAN_00003774,2022-04,224098.48,Current,0,2022-04-13
LOAN_00003689,2022-07,321537.96,Current,0,2022-07-13
LOAN_00000112,2021-12,250312.96,Current,0,2021-12-26
LOAN_00000815,2024-05,180118.52,Current,0,2024-05-18
LOAN_00002145,2022-01,358206.14,Current,0,2022-01-10
LOAN_00002401,2023-08,117852.8,Current,0,2023-08-01
LOAN_00001222,2023-11,803839.96,Current,0,2023-11-19
LOAN_00002882,2023-09,215156.86,Current,0,2023-09-08
LOAN_00002129,2021-10,563736.91,Current,0,2021-10-17
LOAN_00002863,2022-05,360936.82,Current,0,2022-05-24
LOAN_00001226,2021-11,187949.68,Current,0,2021-11-10
LOAN_00001380,2023-01,407367.54,Current,0,2023-01-22
LOAN_00001341,2022-08,161777.78,Current,0,2022-08-01
LOAN_00003353,2022-09,738602.56,Current,0,2022-09-01
LOAN_00002066,2022-10,384037.9,Current,0,2022-10-27
LOAN_00004826,2021-07,311598.92,Current,0,2021-07-14
LOAN_00003834,2020-07,234473.65,Current,0,2020-07-14
LOAN_00003839,2023-01,132679.14,Current,0,2023-01-25
LOAN_00003357,2023-06,154105.12,Current,0,2023-06-22
LOAN_00004148,2022-12,135715.15,Current,0,2022-12-14
LOAN_00004403,2024-12,111144.11,Current,0,2024-12-24
LOAN_00000500,2020-09,74596.84,90+ DPD,136,2020-09-03
LOAN_00004858,2021-10,181287.92,Current,0,2021-10-11
LOAN_00000563,2020-07,197378.17,Current,0,2020-07-12
LOAN_00001471,2024-01,608076.74,Current,0,2024-01-25
